wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,birth_decade,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q318192,310247,Robert_Recorde,Robert Recorde,MATHEMATICIAN,5.81084268492083,M,,False,29,22.4461806460338,Tenby,51.67449951,-4.70440006,152943,United Kingdom,,,1512,1510,London Borough of Southwark,51.45,-0.0833333333333,17867,United Kingdom,,1558-01-01,1558,,,,False,5.12024969853874,507,8939,3.11393928432561,56.0521196046352,255,255,9,9,1183,1183,1,1,9,9,897,897,1,1,310247
q313454,305064,Jan_Łukasiewicz,Jan Łukasiewicz,MATHEMATICIAN,0,M,,False,35,23.1077301962989,Lviv,49.83,24.01416667,49968,Ukraine,,1878-12-21,1878,1870,Dublin,53.35,-6.26666667,8504,Ireland,,1956-02-13,1956,Austria,Ireland,,False,7.15586913922221,141,12936,2.65481974935104,58.2535455736904,203,203,30,30,161,161,8,8,41,41,14,14,7,7,305064
q284129,502831,Charles_Fefferman,Charles Fefferman,MATHEMATICIAN,64.8842796933389,M,,True,27,18.6702150900673,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,,1949-04-18,1949,1940,,,,,,,,,United States,,,False,3.92998890796295,70,6582,3.54474876370986,43.4869101961617,663,663,354,354,6134,6134,75,75,,,,,,,502831
Q2548030,1156676,Nilakantha_Somayaji,Nilakantha Somayaji,MATHEMATICIAN,8.12728833235067,M,,False,16,18.9264283047033,Tirur,10.9,75.92,3123670,India,,1444-06-14,1444,1440,,,,,,,1544-01-01,1544,,,,False,2.74301096119058,575,2888,2.96854875327787,44.3395060812149,651,651,3,3,421,421,1,1,12,12,,,,,1156676
q7099,149896,Emmy_Noether,Emmy Noether,MATHEMATICIAN,0,F,,False,67,26.6639889541756,Erlangen,49.58333333,11.01666667,21287,Germany,,1882-03-23,1882,1880,"Bryn Mawr, Pennsylvania",40.02111111,-75.31694444,78013,United States,,1935-04-14,1935,,United States,,False,8.07135934781902,137,139682,3.73661395183224,70.0876408113522,43,43,14,14,201,201,2,2,7,7,198,198,1,1,149896
q950897,1751626,Yakov_Sinai,Yakov Sinai,MATHEMATICIAN,143.055320887856,M,,True,25,21.0427315710023,Moscow,55.75,37.61666667,19004,Russia,,1935-09-21,1935,1930,,,,,,,,,,,,False,5.07197375602691,84,8997,2.56840566660583,51.3818885708709,422,422,149,149,847,847,147,147,,,,,,,1751626
q335086,210399,Henry_Briggs_(mathematician),Henry Briggs,MATHEMATICIAN,43.2971532270053,M,,False,29,22.7515875580725,Yorkshire,54,-2,8262427,United Kingdom,,1561-02-01,1561,1560,Oxford,51.75194444,-1.25777778,22308,United Kingdom,,1630-01-26,1630,,United Kingdom,,False,5.9594166249692,458,8390,2.73832654700945,57.0684164292971,232,232,6,6,1059,1059,2,2,5,5,818,818,27,27,210399
q41766,472866,Ctesibius,Ctesibius,MATHEMATICIAN,0,M,,False,37,25.6127192441014,Alexandria,31.2,29.91666667,12984,Egypt,,0284-01-01 BC,-284,-280,Alexandria,31.2,29.91666667,12984,Egypt,,0221-01-01 BC,-221,,Egypt,,False,9.91823704826754,2303,25858,2.31899617886779,66.5893504122264,78,78,2,2,81,81,25,25,2,2,68,68,26,26,472866
q161853,68274,Hero_of_Alexandria,Hero of Alexandria,MATHEMATICIAN,0,M,,False,61,28.1014318917127,Alexandria,31.2,29.91666667,12984,Egypt,,,10,10,Alexandria,31.2,29.91666667,12984,Egypt,,,75,,Rome,,False,10.4377585263503,2009,142906,3.20275074103508,74.8709925806353,24,24,3,3,29,29,9,9,1,1,27,27,9,9,68274
q333538,10475,Enrico_Bombieri,Enrico Bombieri,MATHEMATICIAN,137.677355466519,M,,True,31,21.7670832898055,Milan,45.46666667,9.18333333,36511,Italy,,,1940,1940,,,,,,,,,,,,True,6.45443887875168,79,9217,2.68081958206601,53.7923001324299,330,330,138,138,1832,1832,62,62,,,,,,,10475
q316304,202719,Liu_Hui,Liu Hui,MATHEMATICIAN,14.9230977372303,M,,False,30,24.1655112836623,Zibo,36.78333333,118.05,1619787,China,,,225,220,,,,,,,,295,,,,False,8.26917164585078,1794,13230,2.30501356083095,61.7735037602902,132,132,3,3,214,214,1,1,1,1,,,,,202719
q464,3515419,Philipp_Ludwig_von_Seidel,Philipp Ludwig von Seidel,MATHEMATICIAN,1.09062227967028,M,,False,21,21.8817318752212,Zweibrücken,49.25,7.36666667,58558,Germany,,1821-10-24,1821,1820,Munich,48,8,19058,Germany,,1896-08-13,1896,,Germany,,False,8.42797591717508,198,3624,1.61678280904612,54.1738140691387,315,315,32,32,1729,1729,3,3,32,32,1472,1472,136,136,3515419
q372010,635533,Axel_Thue,Axel Thue,MATHEMATICIAN,46.9380449407493,M,,False,23,20.4235500451934,Tønsberg,59.29805556,10.42361111,178271,Norway,,1863-02-19,1863,1860,Oslo,59.91666667,10.73333333,22309,,,1922-03-07,1922,,Norway,,False,6.34842930509016,156,2233,2.45384358507304,49.3214498782158,505,505,85,85,194,194,3,3,71,71,,,59,59,635533
q124115,21573,Niels_Henrik_Abel,Niels Henrik Abel,MATHEMATICIAN,0,M,,False,81,27.9737649893336,Nedstrand,59.34555556,5.8575,4106769,Norway,,1802-08-05,1802,1800,Froland,58.58305556,8.57222222,178371,Norway,,1829-04-06,1829,,,,False,13.9028972452754,217,76155,3.32220745790329,74.446157835946,27,27,3,3,11,11,1,1,3,3,8,8,1,1,21573
q213385,480509,Bhāskara_II,Bhāskara II,MATHEMATICIAN,0,M,,False,51,25.7180266334074,Karnataka,12.97,77.5,44275267,India,,1114-01-01,1114,1110,,,,,,,1185-01-01,1185,,,,False,5.35417593714465,905,85680,3.82915859231894,66.9397798267103,75,75,1,1,40,40,1,1,6,6,,,,,480509
q123485,1181554,Jacques_Charles_François_Sturm,Jacques Charles François Sturm,MATHEMATICIAN,23.9149898005903,M,,False,28,22.100511263698,Geneva,46.2,6.15,12521,Switzerland,,1803-09-29,1803,1800,Paris,48.8567,2.3508,22989,France,,1855-12-15,1855,Switzerland,France,,False,7.72726453085313,216,4010,2.28735899329296,54.9018421164616,288,288,25,25,167,167,23,23,15,15,1973,1973,864,864,1181554
q268869,3033246,Georgy_Voronoy,Georgy Voronoy,MATHEMATICIAN,39.8638383397424,M,,False,17,21.7200706390584,Poltava Governorate,49.5744,34.5686,38581,Ukraine,,1868-04-28,1868,1860,Warsaw,52.23333333,21.01666667,32908,Poland,,1908-11-20,1908,,Russia,,False,7.48744645149431,151,6818,1.52095054020932,53.635857020667,337,337,71,71,270,270,3,3,30,30,201,201,53,53,3033246
q6722,6125,Carl_Friedrich_Gauss,Carl Friedrich Gauss,MATHEMATICIAN,0,M,,False,137,31.4856670938259,Braunschweig,52.26666667,10.51666667,51032,Germany,,1777-04-30,1777,1770,Göttingen,51,32,23307013,Germany,,1855-02-23,1855,Hanover,,,False,16.2761900160395,242,726593,4.0118591032517,86.1326482742067,4,4,1,1,10,10,1,1,1,1,9,9,1,1,6125
q2991836,11717520,Al-Khazini,Al-Khazini,MATHEMATICIAN,3.29933727319871,,,False,17,21.9773237350598,Turkmenistan,40,60,198149,Turkmenistan,,,1077,1070,,,,,,,,1155,,,,False,5.22266892987301,942,8633,1.7183414709931,54.4919132993394,302,302,1,1,14,14,2,2,6,6,,,,,11717520
q92611,42182,Haskell_Curry,Haskell Curry,MATHEMATICIAN,7.1391568611542,M,,False,23,20.8074851202888,"Millis, Massachusetts",42.1675,-71.35833333,116875,United States,,1900-09-12,1900,1900,"State College, Pennsylvania",40.79138889,-77.85861111,131800,United States,,1982-09-01,1982,,,,False,4.35962568058195,119,10378,3.01357793134073,50.599063390926,455,455,122,122,3310,3310,1,1,102,102,2484,2484,1,1,42182
q218415,8072034,Zoia_Ceaușescu,Zoia Ceaușescu,MATHEMATICIAN,33.82470714919,F,,False,16,21.8560044257289,,,,,,,,,,Bucharest,44.4325,26.10388889,36877,,,2006-11-20,2006,,,,False,6.88376397565825,70,61472,1.47474158296728,54.0882013203927,318,318,,,,,,,89,89,,,18,18,8072034
q957069,17481880,Jean-Marie_Duhamel,Jean-Marie Duhamel,MATHEMATICIAN,2.53330001359349,M,,False,16,20.1799352400308,Saint-Malo,48.6481,-2.0075,196794,France,,1797-02-05,1797,1790,Paris,48.8567,2.3508,22989,France,,1872-04-29,1872,France,France,,False,6.40859358177227,222,1780,1.58740158250017,48.5107774829034,534,534,57,57,2865,2865,9,9,37,37,2944,2944,1356,1356,17481880
q379999,878498,Harold_Jeffreys,Harold Jeffreys,MATHEMATICIAN,3.02924946169143,M,,False,24,20.4504404462777,County Durham,54.66666667,-1.83333333,400297,United Kingdom,,1891-04-22,1891,1890,Cambridge,52.2080555556,0.1225,17867,United Kingdom,,1989-03-18,1989,,,,False,5.12299707559961,128,4420,2.90676697303417,49.4109325590545,501,501,114,114,2197,2197,2,2,124,124,1588,1588,62,62,878498
q373799,1417656,Giovanni_Antonio_Amedeo_Plana,Giovanni Antonio Amedeo Plana,MATHEMATICIAN,9.37786871140379,M,,False,19,20.251068396844,Voghera,44.9925,9.00916667,1825757,Italy,,1781-11-06,1781,1780,Turin,45.07916667,7.67611111,19450529,Italy,,1864-01-20,1864,,,,False,5.57861967169199,238,2239,2.08941852590474,48.7474859480617,525,525,27,27,2356,2356,2,2,42,42,2212,2212,56,56,1417656
q184337,87599,G._H._Hardy,G. H. Hardy,MATHEMATICIAN,0,M,,False,60,25.5905447525505,Cranleigh,51.1363,-0.4784,203621,United Kingdom,,1877-02-07,1877,1870,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,1947-12-01,1947,,United Kingdom,,False,7.03208115525078,142,86521,4.22967759720367,66.515560774653,79,79,7,7,327,327,1,1,16,16,282,282,15,15,87599
q61737,1369957,Alfred_Clebsch,Alfred Clebsch,MATHEMATICIAN,38.1441838658299,M,,False,23,21.2089597670363,Königsberg,54.71666667,20.51666667,15413504,Russia,,1833-01-19,1833,1830,Göttingen,51,32,23307013,Ukraine,,1872-11-07,1872,Prussia,,,False,7.01582403407044,186,3057,2.12364455088718,51.9350430056248,402,402,29,29,806,806,33,33,31,31,152,152,47,47,1369957
q57246,193537,Hermann_Minkowski,Hermann Minkowski,MATHEMATICIAN,0,M,,False,53,26.0354959822885,Aleksotas,54.88333333,23.9,6817683,Lithuania,,,1864,1860,Göttingen,51,32,23307013,Germany,,1909-01-12,1909,,,,False,10.5911193414953,155,51708,3.05429726656032,67.9962165950913,62,62,8,8,9,9,1,1,5,5,246,246,14,14,193537
q355892,176917,Mikhail_Ostrogradsky,Mikhail Ostrogradsky,MATHEMATICIAN,3.30430315923313,M,,False,34,23.7143295313798,Poltava Governorate,49.5744,34.5686,14762504,Ukraine,,1801-09-24,1801,1800,Poltava,49.58944444,34.55138889,38581,Ukraine,,1862-01-01,1862,Russia,Russia,,False,7.65731159180179,218,15019,2.48650207950254,60.2721147474181,158,158,12,12,118,118,1,1,9,9,55,55,2,2,176917
q711278,25986,Robert_Langlands,Robert Langlands,MATHEMATICIAN,51.2769617003243,M,,True,25,21.7791132868574,New Westminster,49.20694444,-122.91111111,322691,Canada,,1936-10-06,1936,1930,,,,,,,,,,,,False,6.10762221243081,83,12999,2.55451110575095,53.8323321268694,328,328,135,135,98,98,1,1,,,,,,,25986
q158465,649501,Anatoly_Fomenko,Anatoly Fomenko,MATHEMATICIAN,0,M,,True,37,22.3350190120957,Donetsk,48.00277778,37.80527778,562951,Ukraine,,1945-03-13,1945,1940,,,,,,,,,,,,False,5.3978497525771,74,39273,3.29312642750273,55.6822091306337,261,261,91,91,215,215,2,2,,,,,,,649501
q319329,1505285,Wang_Chong,Wang Chong,MATHEMATICIAN,1.16774753639412,M,,False,29,23.7102563610065,Shangyu District,30.01666667,120.86666667,1894503,China,,0027-01-01,27,20,,,,,,,0097-01-01,97,,,,False,7.63736201212666,1992,9414,2.06119348693083,60.2585605351411,159,159,2,2,265,265,1,1,2,2,,,,,1505285
q930837,12308,Gregory_Chaitin,Gregory Chaitin,MATHEMATICIAN,4.03920293805197,M,,True,17,18.2543691462147,Chicago,41.88444444,-87.6325,6886,United States,,1947-06-25,1947,1940,,,,,,,,,United States,,,False,4.03867626980283,72,5789,2.59236050174766,42.1031074869669,691,691,426,426,6720,6720,230,230,,,,,,,12308
q451330,467111,Ivan_Vinogradov,Ivan Vinogradov,MATHEMATICIAN,93.658786630736,M,,False,30,22.1466203324063,Velikoluksky District,56.33333333,30.53333333,,Russia,,1891-09-14,1891,1890,Moscow,55.75,37.61666667,19004,Russia,,1983-03-20,1983,,Soviet Union,,False,6.75313821598277,128,7978,2.61230271549767,55.0552783953051,286,286,59,59,581,581,1,1,52,52,529,529,256,256,467111
q536339,1060504,Jan_Śniadecki,Jan Śniadecki,MATHEMATICIAN,24.9456650345956,M,,False,19,20.3788353437317,Żnin,52.85,17.7,74593,Poland,,1756-08-29,1756,1750,Jašiūnai Manor,54.43888889,25.31111111,10395687,Lithuania,,1830-11-09,1830,,,,False,3.31844094533688,263,9123,2.84922276002233,49.1726536089764,509,509,28,28,575,575,1,1,23,23,22,22,1,1,1060504
q450998,973559,August_Leopold_Crelle,August Leopold Crelle,MATHEMATICIAN,4.27662321887437,M,,False,20,21.1910289470656,Wriezen,52.71666667,14.13305556,6032451,Germany,,1780-03-17,1780,1780,Berlin,52.51666667,13.38888889,3354,Germany,,1855-10-06,1855,,Prussia,,False,9.33855181061286,239,1245,1.41349051604613,51.8753749539812,404,404,27,27,2110,2110,1,1,22,22,1790,1790,238,238,973559
q2383120,439770,Abu_Nasr_Mansur,Abu Nasr Mansur,MATHEMATICIAN,12.6006166018247,M,,False,20,22.8228992910365,Gilan Province,37.2774,49.589,210689,Iran,,,,,Ghazni,33.54916667,68.42333333,370315,Afghanistan,,,1036,,,,False,8.27956721996461,1059,5453,1.62086505476864,57.3057191389465,226,226,,,151,151,1,1,1,1,25,25,4,4,439770
q77322,339965,Rudolf_Lipschitz,Rudolf Lipschitz,MATHEMATICIAN,104.602707853424,M,,False,27,21.8249489498877,Königsberg,54.71666667,20.51666667,15413504,Russia,,,1832,1830,Bonn,50.73333333,7.1,3295,Germany,,1903-10-07,1903,,,,False,6.37729838095865,187,6346,2.721657574368,53.984858598792,323,323,32,32,652,652,25,25,26,26,1506,1506,23,23,339965
q664549,600055,Cahit_Arf,Cahit Arf,MATHEMATICIAN,101.792672451176,M,,False,15,20.0654788536133,Thessaloniki,40.65,22.9,40471,Greece,,1910-10-11,1910,1910,"Bebek, Beşiktaş",41.07555556,29.04416667,10063075,,,1997-12-26,1997,,,,False,3.89778103203538,109,10441,2.03200746495139,48.1299031231781,545,545,161,161,523,523,16,16,137,137,,,1,1,600055
q4922,621000,Eugenio_Calabi,Eugenio Calabi,MATHEMATICIAN,80.6952402097127,M,,True,15,19.0103397252153,,,,,,,1923-05-11,1923,1920,,,,,,,,,,,,False,4.42973163952708,96,3293,2.16945116932268,44.6187365336299,643,643,255,255,,,,,,,,,,,621000
q333948,22752379,Stanislav_Smirnov,Stanislav Smirnov,MATHEMATICIAN,102.823413306595,M,,True,24,17.6447793025057,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1970-09-03,1970,1970,,,,,,,,,Soviet Union,,,False,6.30628703602981,49,13228,2.26340091174748,40.0745868540448,715,715,228,228,1475,1475,198,198,,,,,,,22752379
q76420,12216,Georg_Cantor,Georg Cantor,MATHEMATICIAN,0,M,,False,81,27.6655671733265,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1845-03-03,1845,1840,Halle (Saale),51.48333333,11.96666667,186208,Germany,,1918-01-06,1918,Russia,Germany,,False,10.5094446296197,174,139343,4.03112448336589,73.4205737727536,33,33,3,3,53,53,7,7,10,10,85,85,1,1,12216
q154356,356161,Émile_Borel,Émile Borel,MATHEMATICIAN,0,M,,False,46,24.3138843217648,Saint-Affrique,43.9592,2.8872,,France,,1871-01-07,1871,1870,Paris,48.8567,2.3508,22989,France,,1956-02-03,1956,,France,,False,9.18716334686833,148,16288,2.95034914055143,62.267241922542,121,121,22,22,846,846,1,1,22,22,879,879,374,374,356161
q535833,362501,Samuel_Eilenberg,Samuel Eilenberg,MATHEMATICIAN,71.4389813521546,M,,False,22,20.5411993428455,Warsaw,52.23333333,21.01666667,32908,Poland,,1913-09-30,1913,1910,New York City,40.67,-73.94,645042,United States,,1998-01-30,1998,,,,False,5.49111812585349,106,4954,2.50693327311529,49.7129492284741,486,486,143,143,560,560,61,61,120,120,2652,2652,338,338,362501
q57248,178655,Ernst_Zermelo,Ernst Zermelo,MATHEMATICIAN,0,M,,False,34,23.779591041848,Berlin,52.51666667,13.38888889,3354,Germany,,1871-07-27,1871,1870,Freiburg im Breisgau,47.98333333,7.85,101832,Germany,,1953-05-21,1953,North German Conf.,,,False,9.00303942287396,148,14965,2.42650167082878,60.4892842457072,152,152,26,26,818,818,60,60,23,23,705,705,9,9,178655
q61732,570602,Max_Dehn,Max Dehn,MATHEMATICIAN,28.2019858688598,M,,False,20,20.2275632417717,Hamburg,53.56527778,10.00138889,13467,Germany,,1878-11-13,1878,1870,"Black Mountain, North Carolina",35.61916667,-82.32555556,127722,United States,,1952-06-27,1952,Germany,,,True,5.20676436531327,141,3780,2.38947460103407,48.6692682865696,526,526,116,116,2530,2530,59,59,82,82,2901,2901,1,1,570602
q711273,23772112,Ismaël_Bullialdus,Ismaël Bullialdus,MATHEMATICIAN,1.39406687886306,M,,False,17,20.0437606960556,Loudun,47.0106,0.0844,200502,France,,1605-09-28,1605,1600,"Abbey of Saint-Victor, Paris",48.84583333,2.35638889,5823097,France,,1694-11-25,1694,,,,False,5.2040195631468,414,1757,2.09517105411607,48.0576320196328,550,550,13,13,2912,2912,2,2,16,16,2977,2977,1,1,23772112
q371910,1550892,René-Louis_Baire,René-Louis Baire,MATHEMATICIAN,86.7815426595338,M,,False,24,21.0867207131185,Paris,48.8567,2.3508,22989,France,,1874-01-21,1874,1870,Chambéry,45.57,5.9118,882974,France,,1932-07-05,1932,France,France,,False,7.68553672197083,145,2611,2.23783860328927,51.5282704099521,419,419,78,78,2466,2466,578,578,56,56,2570,2570,5,5,1550892
q289471,96017,Étienne_Bézout,Étienne Bézout,MATHEMATICIAN,39.8638383397424,M,,False,30,23.9150240316198,Nemours,48.2674,2.697,2695267,France,,1730-03-31,1730,1730,"Avon, Seine-et-Marne",48.4097,2.7161,9453456,France,,1783-09-27,1783,France,,,False,10.1451114115443,289,8581,1.94667583715882,60.9399620530325,143,143,4,4,998,998,2,2,4,4,1039,1039,1,1,96017
q8772,25767401,Joseph_Fourier,Joseph Fourier,MATHEMATICIAN,0,M,,False,111,28.6573122259361,Auxerre,47.7986,3.5672,524642,France,,,1768,1760,Paris,48.8567,2.3508,22989,France,,1830-05-16,1830,,France,,False,12.3802414317937,251,116081,4.22816035238769,76.7207850911979,17,17,1,1,95,95,1,1,2,2,112,112,42,42,25767401
q1364803,2613188,Gilbert_Strang,Gilbert Strang,MATHEMATICIAN,157.613318866814,M,,True,15,18.3340623929845,Chicago,41.88444444,-87.6325,6886,United States,,1934-11-27,1934,1930,,,,,,,,,United States,,,False,2.55230580388161,85,7369,2.90305938970241,42.3683012021271,682,682,315,315,6584,6584,219,219,,,,,,,2613188
q447071,767959,Anders_Johan_Lexell,Anders Johan Lexell,MATHEMATICIAN,2.73563787142118,M,,False,21,21.105630151491,Turku,60.45,22.26666667,48672,Finland,,1740-12-24,1740,1740,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1784-12-11,1784,,Russia,,False,7.18724708461805,279,2223,2.00712776682672,51.5911949916056,417,417,19,19,98,98,7,7,11,11,756,756,135,135,767959
q450331,1254108,Cathleen_Synge_Morawetz,Cathleen Synge Morawetz,MATHEMATICIAN,64.4367113509359,F,,False,19,17.7814062319274,,,,,,,1923-05-05,1923,1920,New York City,40.661,-73.944,645042,United States,,2017-08-08,2017,,,,False,3.30856259870649,96,1367,2.75482655233385,40.5292377118385,712,712,281,281,,,,,382,382,4595,4595,572,572,1254108
q540981,26438,Rolf_Nevanlinna,Rolf Nevanlinna,MATHEMATICIAN,50.545231632571,M,,False,20,21.1514019965795,Joensuu,62.6,29.75,310918,Finland,,1895-10-22,1895,1890,Helsinki,60.17083333,24.9375,13696,Finland,,1980-05-28,1980,Russia,Finland,,False,5.79110016609859,124,6676,1.88906039585873,51.7435090977658,413,413,113,113,93,93,3,3,102,102,60,60,32,32,26438
q20482569,9723,Edward_Waring,Edward Waring,MATHEMATICIAN,116.407751917522,M,,False,28,22.080215040025,Shrewsbury,52.708,-2.754,23772249,United Kingdom,,,1736,1730,Plealey,52.657,-2.853,4736181,United Kingdom,,1798-08-15,1798,,,,False,7.97124048512928,283,3317,2.49682366655572,54.8343027555029,292,292,12,12,1348,1348,2,2,10,10,1003,1003,1,1,9723
q951276,2598825,Nathan_Jacobson,Nathan Jacobson,MATHEMATICIAN,46.9380449407493,M,,False,15,18.3020237355862,Warsaw,52.23333333,21.01666667,32908,Poland,,1910-10-05,1910,1910,"Hamden, Connecticut",41.39777778,-72.92166667,108796,,,1999-12-05,1999,Russia,,,False,3.86587711464684,109,2138,2.38732169724859,42.2616867657907,683,683,222,222,720,720,83,83,183,183,,,4,4,2598825
q310755,355931,Camille_Jordan,Camille Jordan,MATHEMATICIAN,0,M,,False,35,23.2067987722709,Lyon,45.76,4.84,8638634,France,,,1838,1830,Paris,48.8567,2.3508,22989,France,,1922-01-22,1922,,France,,True,7.52629126025654,181,11883,2.92556950548726,58.5832142066364,195,195,21,21,1321,1321,23,23,31,31,1359,1359,595,595,355931
q11826,271975,Al-Biruni,Al-Biruni,MATHEMATICIAN,0,M,,False,84,29.2255017386503,Beruniy,41.68333333,60.75,1859,Uzbekistan,,0973-09-05,973,970,Ghazni,33.55,68.4166666667,,Afghanistan,,1048-12-09,1048,,,,False,10.1837718848002,1046,271304,3.56659074811203,78.611538623012,14,14,1,1,3,3,1,1,1,1,1,1,1,1,271975
q369658,435519,Daniel_Quillen,Daniel Quillen,MATHEMATICIAN,91.7236732995691,M,,False,24,19.2738185932094,"Orange, New Jersey",40.76804,-74.235692,125181,United States,,1940-06-22,1940,1940,San Francisco,37.7666666667,-122.433333333,49728,United States,,2011-04-30,2011,United States,,,False,4.3726320373088,79,3270,3.16595565522682,45.4955101964145,621,621,278,278,5320,5320,6,6,245,245,3695,3695,41,41,435519
q77361,1669324,Johann_Friedrich_Pfaff,Johann Friedrich Pfaff,MATHEMATICIAN,18.6053826401883,M,,False,22,21.3267338826993,Stuttgart,48.78333333,9.18333333,28565,Germany,,1765-12-22,1765,1760,Halle (Saale),51,29,186208,Ukraine,,1825-04-21,1825,Wurtemburg,Prussia,,False,5.77818917940732,254,5030,2.41343083021589,52.3269577104251,384,384,19,19,2034,2034,32,32,18,18,145,145,16,16,1669324
q101740,3999,Benoit_Mandelbrot,Benoit Mandelbrot,MATHEMATICIAN,0,M,,False,62,25.7549373690109,Warsaw,52.23333333,21.01666667,32908,Poland,,1924-11-20,1924,1920,"Cambridge, Massachusetts",42.375,-71.1061111111,24437894,United States,,2010-10-14,2010,Poland,,,False,8.2825331854176,95,82546,3.79493742415202,67.062606985858,73,73,14,14,75,75,9,9,10,10,325,325,4,4,3999
q111996,737813,Otto_E._Neugebauer,Otto E. Neugebauer,MATHEMATICIAN,4.76369755172717,M,,False,17,20.1854245691,Innsbruck,47.26833333,11.39333333,55857,Austria,,1899-05-26,1899,1890,"Princeton, New Jersey",40.357115,-74.670165,84658,United States,,1990-02-19,1990,Austria,,,False,6.10470398026679,120,3287,1.91611026426864,48.52904421978,532,532,144,144,551,551,12,12,137,137,2929,2929,26,26,737813
